"metabolite_id","dataset_id","study_name","platform","merge_variable","input_metabolite_name","input_metabid","input_chemical_id","input_comp_id","input_hmdb_id","input_cas","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","Standardized name"
"HMDB02284",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","N-acetyl-cadaverine","n_acetyl_cadaverine",100002249,"43530","","32343-73-0","",NA,"","",NA,"N-Acetylcadaverine"
"HMDB02284",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","N-acetyl-cadaverine","n-acetyl-cadaverine",NA,"43530","","","",NA,"","",NA,"N-Acetylcadaverine"
"HMDB02302",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","indolepropionate","indolepropionate",NA,"32405","HMDB02302","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",3,"Cancer Prevention Study II","Metabolon","COMP_ID","indolepropionate","indolepropionate",NA,"X32405","HMDB02302","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",5,"Cancer Prevention Study II","Metabolon","COMP_ID","indolepropionate","indolepropionate",NA,"X32405","HMDB02302","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","indolepropionate","indolepropionate",NA,"","","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",7,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","indolepropionate","indolepropionate",NA,"","","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","indolepropionate","indolepropionate",NA,"","","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",9,"Shanghai Physical Activity Study","Metabolon","COMP_ID","Indolepropionate","indolepropionate",NA,"32405","HMDB02302","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","indolepropionate","indolepropionate",NA,"32405","HMDB02302","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","Indolepropionate","indolepropionate",NA,"","","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",12,"Health, Aging and Body Composition","Broad Institute","HMDB_ID","INDOLE_3_PROPIONATE","indole_3_propionate2",NA,"","HMDB02302","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",20,"Twins United Kingdom","Metabolon","CHEMICAL_ID","indolepropionate","m32405",100001083,"32405","HMDB02302","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",21,"Well for life China","Metabolon","COMP_ID","indolepropionate","indolepropionate",NA,"32405","HMDB02302","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",24,"Born in Bradford","Metabolon","CHEMICAL_ID","indolepropionate","metmss32405",100001083,"32405","HMDB02302","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","indolepropionate","m32405",100001083,"32405","HMDB02302","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","indolepropionate","indolepropionate",100001083,"32405","HMDB02302","830-96-6","3744",3613,"","",NA,"3-Indolepropionic acid"
"HMDB02302",31,"Shanghai Men's Health Study","Metabolon","BIOCHEMICAL_NAME","indolepropionate","logm193",NA,"","","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","indolepropionate","indolepropionate",100001083,"32405","HMDB02302","830-96-6 ;","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","indolepropionate","indolepropionate",100001083,"32405","HMDB02302","830-96-6 ;","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","indolepropionate","indolepropionate",100001083,"32405","HMDB02302","830-96-6","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",36,"Atherosclerosis Risk in Communities Study","Metabolon","COMP_ID","indolepropionate","indolepropionate_std",NA,"32405","","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",44,"Women One-Carbon Metabolism and Inflammation Study","Metabolon","COMP_ID","indolepropionate","m_314",NA,"32405","HMDB02302","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",45,"Estonia Biobank Obesity Extremes","Broad Institute","BIOCHEMICAL_NAME","indole-3-propionate","indole-3-propionate",NA,"","","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",50,"Women's Health Initiative","Broad Institute","HMDB_ID","indole-3-propionate","indole.3.propionate",NA,"","HMDB02302","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",58,"Framingham Heart Study","Broad Institute","BIOCHEMICAL_NAME","Indole propionate","cmh_indole_pro",NA,"","","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","indolepropionate","indolepropionate",NA,"32405","","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",68,"Cooperative Health Research in the Region of Augsburg","Metabolon","HMDB_ID","indolepropionate","m32405",NA,"","HMDB02302","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","indolepropionate","32405",NA,"32405","","","3744",NA,"","",NA,"3-Indolepropionic acid"
"HMDB02302",72,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Broad Institute","BIOCHEMICAL_NAME","Indole-3-propanoic acid","amides_indole-3-propanoic_acid",NA,"","","","",NA,"","",NA,"3-Indolepropionic acid"
"HMDB0002311",14,"Osteoporotic Fractures in Men","Pacific Northwest National Labs","NEW UID","8,9-dihydroxyeicosa-5,11,14-trienoic acid","_8_9_dihetre",NA,"","","","5283144",NA,"","DCJBINATHQHPKO-TYAUOURKSA-N",NA,"8,9-DiHETrE"
"HMDB0002314",14,"Osteoporotic Fractures in Men","Pacific Northwest National Labs","NEW UID","11,12-Dihydroxyicosa-5,8,14-trienoic acid","_11_12_dihetre",NA,"","","","5283146",NA,"","LRPPQRCHCPFBPE-KROJNAHFSA-N",NA,"11,12-DiHETrE"
"HMDB02320",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","imidazole lactate","imidazole_lactate",NA,"15716","HMDB02320","","440129",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",3,"Cancer Prevention Study II","Metabolon","COMP_ID","imidazole lactate","imidazole lactate",NA,"X15716","HMDB02320","","440129",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",5,"Cancer Prevention Study II","Metabolon","COMP_ID","imidazole lactate","imidazole lactate",NA,"X15716","HMDB02320","","440129",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","imidazole lactate","imidazole_lactate",NA,"","","","",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","imidazole lactate","imidazole_lactate",NA,"","","","",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","imidazole lactate","imidazole_lactate",NA,"15716","HMDB02320","","440129",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",21,"Well for life China","Metabolon","COMP_ID","imidazole lactate","imidazole_lactate",NA,"15716","HMDB02320","","440129",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",24,"Born in Bradford","Metabolon","CHEMICAL_ID","imidazole lactate","metmss15716",100000263,"15716","HMDB02320","","440129",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","imidazole lactate","m15716",100000263,"15716","HMDB02320","","",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","imidazole lactate","imidazole_lactate",100000263,"15716","HMDB02320","14403-45-3","440129",389128,"C05568","",NA,"Imidazolelactic acid"
"HMDB02320",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","imidazole lactate","imidazole_lactate",100000263,"15716","HMDB02320","14403-45-3;","440129",NA,"C05568","",NA,"Imidazolelactic acid"
"HMDB02320",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","imidazole lactate","imidazole_lactate",100000263,"15716","HMDB02320","14403-45-3","440129",NA,"C05568","",NA,"Imidazolelactic acid"
"HMDB02320",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","imidazole lactate","imidazole lactate",NA,"15716","","","440129",NA,"","",NA,"Imidazolelactic acid"
"HMDB02320",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","imidazole lactate","15716",NA,"15716","","","793",NA,"","",NA,"Imidazolelactic acid"
"HMDB02327",31,"Shanghai Men's Health Study","Metabolon","NEW UID","__11_undecanedicarboxylic_acid","logm404",NA,"","","","",NA,"","",NA,NA
"HMDB02329",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","oxalate (ethanedioate)","oxalate__ethanedioate_",NA,"20694","HMDB02329","","971",NA,"","",NA,"Oxalic acid"
"HMDB02329",3,"Cancer Prevention Study II","Metabolon","COMP_ID","oxalate (ethanedioate)","oxalate (ethanedioate)",NA,"X20694","HMDB02329","","971",NA,"","",NA,"Oxalic acid"
"HMDB02329",4,"Baependi Heart Study","Agilent Center of Excellence Brazil","HMDB_ID","Oxalic acid","oxalic acid. 2tms derivative",NA,"","HMDB02329","10377-62-5","",NA,"","",NA,"Oxalic acid"
"HMDB02329",5,"Cancer Prevention Study II","Metabolon","COMP_ID","oxalate (ethanedioate)","oxalate (ethanedioate)",NA,"X20694","HMDB02329","","971",NA,"","",NA,"Oxalic acid"
"HMDB02329",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","oxalate (ethanedioate)","oxalate__ethanedioate_",NA,"","","","",NA,"","",NA,"Oxalic acid"
"HMDB02329",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","oxalate (ethanedioate)","oxalate__ethanedioate_",NA,"","","","",NA,"","",NA,"Oxalic acid"
"HMDB02329",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","oxalate (ethanedioate)","oxalate__ethanedioate_",NA,"20694;41891","HMDB02329","","3819775971",NA,"","",NA,"Oxalic acid"
"HMDB02329",12,"Health, Aging and Body Composition","Broad Institute","HMDB_ID","oxalate","oxalate2",NA,"","HMDB02329","","",NA,"","",NA,"Oxalic acid"
"HMDB02329",21,"Well for life China","Metabolon","COMP_ID","oxalate (ethanedioate)","oxalate_(ethanedioate)",NA,"20694","HMDB02329","","971",NA,"","",NA,"Oxalic acid"
"HMDB02329",24,"Born in Bradford","Metabolon","CHEMICAL_ID","oxalate (ethanedioate)","metmss20694",100000841,"20694","HMDB02329","","971",NA,"","",NA,"Oxalic acid"
"HMDB02329",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","oxalate (ethanedioate)","m20694",100000841,"20694","HMDB02329","","",NA,"","",NA,"Oxalic acid"
"HMDB02329",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","oxalate (ethanedioate)","oxalate__ethanedioate_",100000841,"20694","HMDB02329","144-62-7","971",946,"C00209","",NA,"Oxalic acid"
"HMDB02329",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","oxalate (ethanedioate)","oxalate__ethanedioate_",100000841,"20694","HMDB02329","144-62-7;","3819775971",NA,"C00209","",NA,"Oxalic acid"
"HMDB02329",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","oxalate (ethanedioate)","oxalate__ethanedioate_",100000841,"20694","HMDB02329","144-62-7","971",NA,"C00209","",NA,"Oxalic acid"
"HMDB02329",45,"Estonia Biobank Obesity Extremes","Broad Institute","BIOCHEMICAL_NAME","oxalate","oxalate",NA,"","","","",NA,"","",NA,"Oxalic acid"
"HMDB02329",50,"Women's Health Initiative","Broad Institute","HMDB_ID","oxalate","oxalate",NA,"","HMDB02329","","",NA,"","",NA,"Oxalic acid"
"HMDB02329",58,"Framingham Heart Study","Broad Institute","BIOCHEMICAL_NAME","Oxalate","cmh_oxalate",NA,"","","","",NA,"","",NA,"Oxalic acid"
"HMDB02329",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","oxalate (ethanedioate)","oxalate (ethanedioate)",NA,"20694","","","971",NA,"","",NA,"Oxalic acid"
"HMDB02329",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","oxalate (ethanedioate)","20694",NA,"20694","","","971",NA,"","",NA,"Oxalic acid"
"HMDB02329",72,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Broad Institute","HMDB_ID","Oxalic acid","amides_oxalic_acid",NA,"","HMDB02329","","",NA,"","",NA,"Oxalic acid"
"HMDB02343",14,"Osteoporotic Fractures in Men","Pacific Northwest National Labs","HMDB_ID","5,6-dihydroxyeicosa-8,11,14-trienoic acid","_5_6_dihetre",NA,"","","","5283142",NA,"","GFNYAPAJUNPMGH-QNEBEIHSSA-N",NA,"5,6-DiHETE"
"HMDB02366",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","tiglyl carnitine","tiglyl_carnitine",NA,"35428","HMDB02366","","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",3,"Cancer Prevention Study II","Metabolon","COMP_ID","tiglylcarnitine (C5:1-DC)","tiglylcarnitine (c5:1-dc)",NA,"X35428","HMDB02366","","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",5,"Cancer Prevention Study II","Metabolon","COMP_ID","tiglylcarnitine (C5:1-DC)","tiglylcarnitine (c5:1-dc)",NA,"X35428","HMDB02366","","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","tiglyl carnitine","tiglyl_carnitine",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",7,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","tiglyl carnitine","tiglyl_carnitine",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","tiglyl carnitine","tiglyl_carnitine",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",9,"Shanghai Physical Activity Study","Metabolon","COMP_ID","Tiglyl carnitine","tiglyl_carnitine",NA,"35428","HMDB02366","","22833596;22833600",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","tiglyl carnitine","tiglyl_carnitine",NA,"35428","HMDB02366","","22833596;22833600",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","Tiglyl carnitine","tiglyl_carnitine",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",12,"Health, Aging and Body Composition","Broad Institute","HMDB_ID","C5_1_CARNITINE","c5_1_carnitine2",NA,"","HMDB02366","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",19,"Women's Interagency HIV Study","Broad Institute","HMDB_ID","C5:1 carnitine","c5.1.carnitine",NA,"","HMDB0002366","","91825636",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",21,"Well for life China","Metabolon","COMP_ID","tiglylcarnitine (C5:1-DC)","tiglylcarnitine_(c5:1-dc)",NA,"35428","HMDB02366","","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",24,"Born in Bradford","Metabolon","CHEMICAL_ID","tiglylcarnitine (C5:1-DC)","metmss35428",100001597,"35428","HMDB02366","","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",27,"Twins United Kingdom","Biocrates","BIOCHEMICAL_NAME","Tiglylcarnitine ( C5:1 )","c5.1",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","tiglylcarnitine","m35428",100001597,"35428","HMDB02366","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","tiglylcarnitine (C5:1-DC)","tiglylcarnitine__c5_1_dc_",100001597,"35428","HMDB02366","64191-86-2","22833596",17216200,"","",NA,"CAR 4:1;2Me"
"HMDB02366",31,"Shanghai Men's Health Study","Metabolon","BIOCHEMICAL_NAME","tiglyl carnitine","logm299",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",32,"Genetics of Early Onset Cardiovascular Disease","Newgard Laboratory @ Duke University","BIOCHEMICAL_NAME","Tiglyl carnitine","ac04",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","tiglyl carnitine","tiglyl_carnitine",100001597,"35428","HMDB02366","64191-86-2;","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","tiglyl carnitine","tiglyl_carnitine",100001597,"35428","HMDB02366","64191-86-2;","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","tiglyl carnitine","tiglyl_carnitine",100001597,"35428","HMDB02366","64191-86-2","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",36,"Atherosclerosis Risk in Communities Study","Metabolon","COMP_ID","tiglyl carnitine","tiglylcarnitine_std",NA,"35428","","","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",37,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Acylcarnitines C5:1","acylcarn_c5_1",NA,"","","","",NA,"","",NA,NA
"HMDB02366",45,"Estonia Biobank Obesity Extremes","Broad Institute","BIOCHEMICAL_NAME","C5:1_carnitine","c5:1_carnitine",NA,"","","","",NA,"","",NA,NA
"HMDB02366",46,"Nurses Health Study II","Broad Institute","HMDB_ID","C5:1 carnitine","z_ln_hmdb02366",NA,"","HMDB02366","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",47,"Nurses Health Study","Broad Institute","HMDB_ID","C5:1 carnitine","z_ln_hmdb02366",NA,"","HMDB02366","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",50,"Women's Health Initiative","Broad Institute","HMDB_ID","C5:1 carnitine","c5.1.carnitine",NA,"","HMDB02366","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",54,"Catheterization Genetics","Newgard Laboratory @ Duke University","BIOCHEMICAL_NAME","Tiglyl carnitine","ac04",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",56,"Singapore Prospective Study Program","Duke-NUS","BIOCHEMICAL_NAME","tiglylcarnitine","c5:1",NA,"","","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","tiglylcarnitine","tiglylcarnitine",NA,"35428","","","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",68,"Cooperative Health Research in the Region of Augsburg","Metabolon","HMDB_ID","tiglyl carnitine","m35428",NA,"","HMDB02366","","",NA,"leucine and isoleucine metabolism","",NA,"CAR 4:1;2Me"
"HMDB02366",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","tiglyl carnitine (C5)","35428",NA,"35428","","","22833596",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02366",72,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Broad Institute","HMDB_ID","C5:1 carnitine","hil-pos_c5:1_carnitine",NA,"","HMDB02366","","",NA,"","",NA,"CAR 4:1;2Me"
"HMDB02368",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","Nervonate (24:1n9)","nervonate__24_1n9_",NA,"","","","",NA,"","",NA,"Nervonic acid"
"HMDB02432",3,"Cancer Prevention Study II","Metabolon","COMP_ID","5-hydroxymethyl-2-furoic acid","_5-hydroxymethyl-2-furoic acid",NA,"X42040","HMDB02432","","80642",NA,"","",NA,"Sumiki's acid"
"HMDB02432",5,"Cancer Prevention Study II","Metabolon","COMP_ID","5-hydroxymethyl-2-furoic acid","_5-hydroxymethyl-2-furoic acid",NA,"X42040","HMDB02432","","80642",NA,"","",NA,"Sumiki's acid"
"HMDB02432",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","5-hydroxymethyl-2-furoic acid","_5_hydroxymethyl_2_furoic_aci",NA,"","","","",NA,"","",NA,"Sumiki's acid"
"HMDB02432",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","5-hydroxymethyl-2-furoic acid","_5_hydroxymethyl_2_furoic_aci",100003954,"42040","HMDB02432","6338-41-6;","80642",NA,"","",NA,"Sumiki's acid"
"HMDB02432",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","5-hydroxymethyl-2-furoic acid","_5_hydroxymethyl_2_furoic_aci",100003954,"42040","HMDB02432","6338-41-6","80642",NA,"C20448","",NA,"Sumiki's acid"
"HMDB02432",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","5-hydroxymethyl-2-furoic acid","5-hydroxymethyl-2-furoic acid",NA,"42040","","","80642",NA,"","",NA,"Sumiki's acid"
"HMDB02434",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","hydroquinone sulfate","hydroquinone_sulfate",NA,"35322","HMDB02434","","161220",NA,"","",NA,"Quinol sulfate"
"HMDB02434",3,"Cancer Prevention Study II","Metabolon","COMP_ID","hydroquinone sulfate","hydroquinone sulfate",NA,"X35322","HMDB02434","","161220",NA,"","",NA,"Quinol sulfate"
"HMDB02434",5,"Cancer Prevention Study II","Metabolon","COMP_ID","hydroquinone sulfate","hydroquinone sulfate",NA,"X35322","HMDB02434","","161220",NA,"","",NA,"Quinol sulfate"
"HMDB02434",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","hydroquinone sulfate","hydroquinone_sulfate",NA,"","","","",NA,"","",NA,"Quinol sulfate"
"HMDB02434",7,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","hydroquinone sulfate","hydroquinone_sulfate",NA,"","","","",NA,"","",NA,"Quinol sulfate"
